from,to,in_degree_from,in_degree_to,out_degree_from,out_degree_to,overall_degree_from,overall_degree_to,label
3280389,2445274,1101,1,411419,0,412520,1,1
3361377,4718335,4841,19,761793,0,766634,19,1
3361377,3866183,4841,1,761793,0,766634,1,1
530200,4717779,2035,10,62809,0,64844,10,1
4179343,682477,119,5,9822,0,9941,5,1
3509903,4497140,1530,2,509445,0,510975,2,1
1839283,2037402,765,44,36658,0,37423,44,1
3638272,4661809,2022,1,370904,0,372926,1,1
2021745,292162,72,15,2948,0,3020,15,1
3361377,4389786,4841,2,761793,0,766634,2,1
3509903,4303247,1530,2,509445,0,510975,2,1
1063358,2593045,1350,17,63494,0,64844,17,1
203626,915390,41,1345,158,5262,199,6607,1
4569293,252865,191,261,5084,0,5275,261,1
2109919,671223,46,5,5772,0,5818,5,1
1919853,4269757,27,35,326,0,353,35,1
519175,1901285,173,9,7221,0,7394,9,1
2405789,2544962,1010,32,93387,0,94397,32,1
1563367,3861059,15,2,709,0,724,2,1
3361377,411311,4841,1,761793,0,766634,1,1
4560210,4859240,177,100,6565,0,6742,100,1
2973719,1250021,78,4637,324,85913,402,90550,1
3514277,2700138,1338,427,13269,0,14607,427,1
4220533,2641743,329,8,3527,0,3856,8,1
2827436,1220086,882,2,271525,0,272407,2,1
3509903,1555808,1530,1,509445,0,510975,1,1
1878924,1057868,85,10,2012,0,2097,10,1
2403192,343553,163,65,5302,0,5465,65,1
2827436,2626976,882,10,271525,0,272407,10,1
3438576,2976931,3424,4,137753,0,141177,4,1
2261139,2395801,2014,52,42851,0,44865,52,1
3930096,379354,21,74,319,0,340,74,1
4751453,2201221,520,9,27570,0,28090,9,1
1372535,872462,177,274,3150,0,3327,274,1
1534362,4119595,1531,115,105859,0,107390,115,1
3542719,919228,90,30,880,54,970,84,1
2934549,1891681,255,3,2836,0,3091,3,1
837553,1687328,1249,35,61665,0,62914,35,1
1966548,3151638,208,1,53149,0,53357,1,1
3066166,1815460,100,201,3914,0,4014,201,1
3632293,929623,570,183,21294,0,21864,183,1
4731849,4289447,455,190,10886,0,11341,190,1
2405789,2006777,1010,33,93387,0,94397,33,1
308334,1604785,27,139,65,1999,92,2138,1
4853234,1225545,1256,186,29554,0,30810,186,1
2379070,2487660,141,128,2560,0,2701,128,1
3323724,4866246,113,118,1695,0,1808,118,1
3791803,274259,28,62,247,0,275,62,1
2027108,3459778,1172,4,5587,0,6759,4,1
1580988,2622727,2821,2,400133,0,402954,2,1
3361377,3336730,4841,1,761793,0,766634,1,1
3561502,3065808,1144,1235,68800,82317,69944,83552,1
522588,3045635,496,6,20091,0,20587,6,1
3549674,4416254,602,72,38542,0,39144,72,1
3979822,2491731,14,42,145,0,159,42,1
3064348,3808061,17,294,222,1766,239,2060,1
2994391,3877087,315,8,6520,0,6835,8,1
4187681,1305331,192,17,2368,0,2560,17,1
1717922,861015,432,110,6340,0,6772,110,1
1031334,2160019,459,105,16840,0,17299,105,1
765601,2560153,1485,33,101510,0,102995,33,1
4738916,1469438,1165,56,34124,0,35289,56,1
781211,3951304,976,103,51781,0,52757,103,1
1580988,3233235,2821,6,400133,0,402954,6,1
4762204,1960030,2239,22,4518,0,6757,22,1
4360960,2170813,1642,31,110084,0,111726,31,1
3438576,322187,3424,2,137753,0,141177,2,1
3914135,1756160,2152,28,60084,0,62236,28,1
2603371,4160140,77,576,1928,0,2005,576,1
1161189,3342078,112,326,3964,0,4076,326,1
3231669,4795769,211,6,1017,0,1228,6,1
3271484,1649712,1507,14,34093,0,35600,14,1
1521082,4220092,766,15,6562,0,7328,15,1
3438576,3252503,3424,61,137753,0,141177,61,1
3765475,3101308,873,30,107914,0,108787,30,1
2529661,2997518,493,27,27309,0,27802,27,1
4574571,3309605,186,43,6965,0,7151,43,1
3361377,3120988,4841,8,761793,0,766634,8,1
4662055,1146757,155,12,2918,0,3073,12,1
1117046,3561502,188,1144,2115,68800,2303,69944,1
1580988,4394525,2821,2,400133,0,402954,2,1
3280389,2034267,1101,5,411419,0,412520,5,1
2850994,2887240,113,1143,2548,118405,2661,119548,1
752618,4358190,169,37,5929,0,6098,37,1
2096270,823602,970,8,26018,0,26988,8,1
1541866,2732333,542,295,16481,0,17023,295,1
3638272,4848524,2022,2,370904,0,372926,2,1
4015080,1407305,144,22,1337,0,1481,22,1
410952,529752,88,67,209,0,297,67,1
4328675,2278935,18,1769,191,0,209,1769,1
2446968,1142602,452,50,20110,0,20562,50,1
3981429,1785380,208,36,1911,0,2119,36,1
2022081,3152965,143,110,1466,0,1609,110,1
4527629,1990652,64,100,299,316,363,416,1
4272102,4478584,1608,69,104171,0,105779,69,1
1533546,589148,703,360,22095,0,22798,360,1
3414740,1537743,92,514,2484,0,2576,514,1
3703285,2082418,100,10,1682,0,1782,10,1
4705188,81614,336,4,8658,0,8994,4,1
1580988,3272833,2821,2,400133,0,402954,2,1
3509903,3761270,1530,1,509445,0,510975,1,1
1445380,97603,40,25,4396,0,4436,25,1
354904,4833343,3193,10,105780,0,108973,10,1
513747,383242,335,45,303,0,638,45,1
544230,1903981,1532,113,60768,2678,62300,2791,1
3593666,1898633,451,16,530,0,981,16,1
3676150,3567650,125,2,7579,0,7704,2,1
3509903,89850,1530,4,509445,0,510975,4,1
1102748,3581373,555,71,6504,0,7059,71,1
4479581,3387814,601,198,19545,1943,20146,2141,1
752618,2362228,169,12,5929,0,6098,12,1
1633022,50502,246,6,23530,0,23776,6,1
4624595,222129,722,5,53368,0,54090,5,1
3115867,1601515,1350,123,61232,0,62582,123,1
408965,2587191,903,69,38623,0,39526,69,1
4272102,1790090,1608,11,104171,0,105779,11,1
2260014,935062,2466,35,98622,0,101088,35,1
873241,3389117,616,48,22633,0,23249,48,1
2961801,3544707,1483,60,101962,0,103445,60,1
1276253,2446475,407,128,46534,0,46941,128,1
3765475,4239704,873,128,107914,0,108787,128,1
1633053,933357,533,17,8638,0,9171,17,1
943153,105133,77,15,1411,0,1488,15,1
3280389,1546674,1101,12,411419,0,412520,12,1
3268279,51133,33,8,684,0,717,8,1
1079005,2670535,6,34,286,0,292,34,1
846208,1372868,600,159,17288,0,17888,159,1
4272102,4339612,1608,13,104171,0,105779,13,1
3438576,3931569,3424,14,137753,0,141177,14,1
161276,611927,146,305,6548,8695,6694,9000,1
4100923,1190231,260,83,7743,0,8003,83,1
1337914,2099096,225,42,1526,0,1751,42,1
2542968,3621932,444,102,4728,0,5172,102,1
3438576,1660204,3424,7,137753,0,141177,7,1
3137900,1005670,357,185,6655,0,7012,185,1
380817,1201256,32,786,1035,0,1067,786,1
3361377,1222262,4841,1,761793,0,766634,1,1
3638272,1416659,2022,1,370904,0,372926,1,1
4534401,879327,103,181,4125,0,4228,181,1
3638272,417010,2022,2,370904,0,372926,2,1
2198488,4650478,37,27,2593,0,2630,27,1
2851109,1414382,450,7,98552,0,99002,7,1
462298,928691,414,8,10933,0,11347,8,1
3112136,683806,406,4,41366,0,41772,4,1
3638272,1547578,2022,1,370904,0,372926,1,1
4023687,2468198,69,5,7295,0,7364,5,1
3316620,117676,214,185,5083,0,5297,185,1
4001849,4779044,176,580,1826,0,2002,580,1
1580988,1817632,2821,2,400133,0,402954,2,1
4117726,4541087,136,6,751,0,887,6,1
3280389,943073,1101,1,411419,0,412520,1,1
593740,251584,1107,18,62807,0,63914,18,1
2985933,1709916,663,25,1912,0,2575,25,1
1063358,1373578,1350,167,63494,0,64844,167,1
1733957,2181765,554,844,15185,1019,15739,1863,1
2956248,468519,346,5,6702,0,7048,5,1
2961801,1078544,1483,15,101962,0,103445,15,1
3427146,3368608,54,190,86,976,140,1166,1
917130,363588,325,127,7017,0,7342,127,1
2950311,365845,807,21,85116,0,85923,21,1
3638272,4679184,2022,140,370904,0,372926,140,1
3567246,1861795,192,25,3712,0,3904,25,1
1545237,332723,381,11,14327,0,14708,11,1
1923198,2929542,531,113,3973,0,4504,113,1
3058068,4183908,124,93,12734,0,12858,93,1
1814709,368293,316,74,5746,0,6062,74,1
3387987,785646,268,180,19035,0,19303,180,1
3836080,4662110,1197,19,59457,0,60654,19,1
3361377,4177710,4841,1,761793,0,766634,1,1
3509903,208883,1530,2,509445,0,510975,2,1
1527543,4361671,22,2,170,0,192,2,1
3438576,740731,3424,18,137753,0,141177,18,1
3115867,2941248,1350,4,61232,0,62582,4,1
4191410,4709017,1590,159,96434,0,98024,159,1
781211,1755650,976,7,51781,0,52757,7,1
4416945,940996,417,93,33228,0,33645,93,1
1532003,82462,124,1,1671,0,1795,1,1
3844858,1442400,1591,114,28974,0,30565,114,1
4435816,207258,262,4,8391,0,8653,4,1
1357867,3396269,103,98,217,0,320,98,1
259575,1930860,260,4,13949,0,14209,4,1
3051212,1542700,957,1,8349,0,9306,1,1
3014139,3828009,75,3,1511,0,1586,3,1
3235479,1025586,999,22,66486,0,67485,22,1
1776136,1292274,49,421,129,63,178,484,1
1580988,3985271,2821,3,400133,0,402954,3,1
2981537,3999485,1252,5,118718,0,119970,5,1
3509903,379220,1530,2,509445,0,510975,2,1
2147720,4168956,1608,71,78786,0,80394,71,1
2502456,1792203,719,87,50725,0,51444,87,1
713934,4024299,753,19,796,0,1549,19,1
781211,2208126,976,39,51781,0,52757,39,1
1071267,4827702,106,132,1236,0,1342,132,1
4527056,1308199,11,1003,71,49,82,1052,1
3672238,4184561,518,87,12172,0,12690,87,1
670299,4287155,33,33,378,0,411,33,1
2281149,3694503,282,30,28082,0,28364,30,1
4352292,2651191,22,4,139,0,161,4,1
859039,3833076,70,47,665,0,735,47,1
2261139,701232,2014,18,42851,0,44865,18,1
3916976,101874,188,53,6098,0,6286,53,1
3206499,2697296,1337,8,32033,0,33370,8,1
2760655,2945434,403,7,2250,0,2653,7,1
519175,4032255,173,2,7221,0,7394,2,1
2516076,1093929,1455,73,77782,0,79237,73,1
1276253,3255582,407,1,46534,0,46941,1,1
3509903,3501118,1530,1,509445,0,510975,1,1
1053923,3046453,490,24,4567,0,5057,24,1
646587,464158,122,391,5819,0,5941,391,1
4705188,2321636,336,123,8658,0,8994,123,1
1884565,231454,39,56,416,0,455,56,1
4084861,3381720,128,60,160,70,288,130,1
3387987,2825998,268,2,19035,0,19303,2,1
1087655,4069278,451,6,3037,0,3488,6,1
1363220,3089930,37,39,1001,0,1038,39,1
2130979,2520220,452,71,4717,0,5169,71,1
1375041,4587951,62,109,495,0,557,109,1
142591,690706,549,86,964,0,1513,86,1
813400,2299930,71,30,696,0,767,30,1
1646418,1761517,9,18,549,0,558,18,1
3638272,2327230,2022,2,370904,0,372926,2,1
4738916,1378973,1165,4,34124,0,35289,4,1
2849738,3198489,61,4,3795,0,3856,4,1
3408985,1289485,205,41,6002,0,6207,41,1
2343253,4122564,1882,27,86401,0,88283,27,1
489584,2072556,421,6,12098,0,12519,6,1
3638272,3490458,2022,4,370904,0,372926,4,1
1637447,3336202,555,19,8549,0,9104,19,1
3590948,2011127,492,30,2943,0,3435,30,1
1924872,2721677,361,61,5715,0,6076,61,1
1533314,3648341,361,31,6007,0,6368,31,1
1196844,3651046,548,73,36289,0,36837,73,1
4295952,4553585,808,170,57369,0,58177,170,1
3280389,4863131,1101,1,411419,0,412520,1,1
2950311,4327317,807,46,85116,0,85923,46,1
1053923,1769696,490,459,4567,0,5057,459,1
354904,2927949,3193,83,105780,0,108973,83,1
4295952,4495902,808,43,57369,0,58177,43,1
3610598,2959619,380,51,17343,0,17723,51,1
1957566,2991143,63,3,760,0,823,3,1
2705227,3649412,7,37,948,0,955,37,1
1995984,3574413,167,145,3484,0,3651,145,1
496557,4653398,96,432,375,0,471,432,1
2075015,1762393,2664,58,85781,0,88445,58,1
4140279,4420420,337,1,49384,0,49721,1,1
4750855,2050346,355,11,18880,0,19235,11,1
4186367,4605041,52,182,454,0,506,182,1
282129,2727311,146,95,2112,0,2258,95,1
2569009,212791,424,19,13423,0,13847,19,1
4140279,3477304,337,317,49384,0,49721,317,1
781211,2671545,976,30,51781,0,52757,30,1
1615854,3015262,286,47,2590,0,2876,47,1
1873797,2887708,14,7,153,0,167,7,1
3361377,3075390,4841,1,761793,0,766634,1,1
814049,791866,229,639,2182,243,2411,882,1
4516604,3408790,314,501,13314,0,13628,501,1
3397281,2135960,743,3,15050,0,15793,3,1
3137585,1877097,1196,48,77354,0,78550,48,1
1276253,3820645,407,1,46534,0,46941,1,1
565240,3224629,50,13,442,0,492,13,1
2107861,3111376,535,3,25743,0,26278,3,1
4062558,4099624,173,129,887,734,1060,863,1
4513654,3269909,32,77,129,0,161,77,1
2260014,2523612,2466,121,98622,0,101088,121,1
4297498,4608486,55,6,1240,0,1295,6,1
21944,436299,317,204,9419,0,9736,204,1
1218330,4286372,9,44,264,0,273,44,1
4528103,1994800,268,1,14258,0,14526,1,1
3509903,971711,1530,1,509445,0,510975,1,1
1966548,3789824,208,4,53149,0,53357,4,1
3280389,166703,1101,1,411419,0,412520,1,1
1906776,3636991,63,6,1962,0,2025,6,1
4437948,1224516,63,3,64,0,127,3,1
4451122,968640,985,53,41669,0,42654,53,1
3873768,668819,449,88,35424,0,35873,88,1
2851109,4180925,450,3,98552,0,99002,3,1
4160129,3195582,30,8,453,0,483,8,1
4479581,4448090,601,161,19545,0,20146,161,1
593740,2596158,1107,21,62807,0,63914,21,1
57574,4009095,289,26,4616,57,4905,83,1
3361377,298699,4841,1,761793,0,766634,1,1
3802719,2172373,91,6,3170,0,3261,6,1
3361377,4125382,4841,2,761793,0,766634,2,1
3850447,3468840,37,22,224,0,261,22,1
2853969,4728735,1051,23,42591,0,43642,23,1
2849738,1586244,61,24,3795,0,3856,24,1
2482338,3125970,712,15,24222,0,24934,15,1
1233580,4038713,49,11,364,0,413,11,1
2950311,583289,807,42,85116,0,85923,42,1
3509903,3507589,1530,4,509445,0,510975,4,1
2502456,1151121,719,22,50725,0,51444,22,1
2827436,1372149,882,13,271525,0,272407,13,1
3323519,2206136,133,85,4787,0,4920,85,1
2887240,2254729,1143,3,118405,0,119548,3,1
2120140,1686155,453,22,6305,0,6758,22,1
2853969,4433885,1051,4,42591,0,43642,4,1
4649206,3788505,566,92,31367,0,31933,92,1
60980,3226489,649,5,20708,0,21357,5,1
3112136,4197957,406,18,41366,0,41772,18,1
3638272,2797994,2022,2,370904,0,372926,2,1
3992144,1274876,402,60,23683,0,24085,60,1
4301252,4007524,118,21,2905,0,3023,21,1
755739,1065142,1117,115,58043,0,59160,115,1
3280389,4512497,1101,1,411419,0,412520,1,1
2774493,618183,551,9,12712,0,13263,9,1
4540817,4144714,197,214,4499,0,4696,214,1
2922412,1824785,464,52,3629,0,4093,52,1
932720,2523060,1411,92,111323,0,112734,92,1
1843507,2118715,537,20,11729,0,12266,20,1
4727207,1146167,925,1,84581,0,85506,1,1
3063001,4268737,40,1,1110,0,1150,1,1
3881634,4360401,641,77,8471,0,9112,77,1
4411870,1794249,948,11,60517,0,61465,11,1
370130,4485929,30,4,1621,0,1651,4,1
4191727,2988795,463,21,26315,0,26778,21,1
3635468,4258263,3,1,130,0,133,1,1
2502456,563781,719,29,50725,0,51444,29,1
3065808,2599166,1235,656,82317,0,83552,656,1
1611386,1981640,187,152,10932,0,11119,152,1
2547306,950688,171,56,1899,0,2070,56,1
1580988,4841064,2821,1,400133,0,402954,1,1
3280389,117783,1101,16,411419,0,412520,16,1
171503,613338,159,1805,428,0,587,1805,1
427805,1691374,483,1,156906,0,157389,1,1
4727207,4565011,925,2,84581,0,85506,2,1
1221325,4521784,153,39,1819,0,1972,39,1
4723328,3853383,249,896,2273,0,2522,896,1
3514791,1691240,254,150,2148,0,2402,150,1
2961801,2165131,1483,25,101962,0,103445,25,1
1580988,459515,2821,8,400133,0,402954,8,1
1140134,3287609,311,1,11111,0,11422,1,1
1580988,64900,2821,3,400133,0,402954,3,1
3721550,4737784,188,19,14527,0,14715,19,1
4181760,4651520,359,65,7855,0,8214,65,1
2120733,3903182,819,182,20803,0,21622,182,1
3137585,1924950,1196,53,77354,0,78550,53,1
1847640,1440734,29,27,150,0,179,27,1
603234,2958655,82,66,504,0,586,66,1
1633022,1170202,246,1,23530,0,23776,1,1
2309618,1336627,980,201,5354,0,6334,201,1
1100354,3169241,163,1,24439,0,24602,1,1
3722259,2672348,284,45,1227,0,1511,45,1
1787075,3002585,894,125,28305,0,29199,125,1
3361377,1747650,4841,2,761793,0,766634,2,1
1521855,4714764,228,222,7649,0,7877,222,1
544230,2384966,1532,46,60768,0,62300,46,1
3509903,4321270,1530,1,509445,0,510975,1,1
1139873,252342,670,28,10236,0,10906,28,1
4527004,1891218,35,1376,410,0,445,1376,1
1652056,4415088,326,3,66845,0,67171,3,1
930244,892512,108,1505,1328,11757,1436,13262,1
1475591,2136899,178,6,3828,0,4006,6,1
4417253,1627472,1130,11,68389,0,69519,11,1
1278809,849332,24,4,1825,0,1849,4,1
2687552,4660297,238,72,25574,0,25812,72,1
4023687,326122,69,73,7295,0,7364,73,1
1436216,4810910,1068,2,68770,0,69838,2,1
1580988,2235212,2821,7,400133,0,402954,7,1
1861419,184346,26,119,268,537,294,656,1
2981537,220506,1252,3,118718,0,119970,3,1
670587,1031546,651,39,9779,110,10430,149,1
4154692,1267205,20,1,73,0,93,1,1
3288123,668723,56,445,1010,0,1066,445,1
3569179,1463608,1064,53,40015,0,41079,53,1
1984622,1128587,145,1,20659,0,20804,1,1
2405789,2540459,1010,26,93387,0,94397,26,1
3115867,165644,1350,29,61232,0,62582,29,1
1100354,1837018,163,1,24439,0,24602,1,1
1567043,3112136,40,406,1448,41366,1488,41772,1
4164822,1726939,43,58,124,0,167,58,1
522588,1978603,496,79,20091,0,20587,79,1
4518123,790748,300,188,6419,0,6719,188,1
3514277,2259164,1338,163,13269,0,14607,163,1
2890130,2005702,54,28,308,0,362,28,1
3449530,4769582,717,74,73648,0,74365,74,1
2981537,1701070,1252,1,118718,0,119970,1,1
3649398,2099187,6,1,1493,0,1499,1,1
3676295,1401722,374,1,70881,0,71255,1,1
3509903,4178781,1530,12,509445,0,510975,12,1
4838376,3210412,606,131,26838,0,27444,131,1
395249,2992123,59,173,702,56,761,229,1
3361377,4620419,4841,2,761793,0,766634,2,1
1966548,4070071,208,1,53149,0,53357,1,1
3419989,4167740,350,38,16316,0,16666,38,1
1471685,2387880,1681,103,25550,0,27231,103,1
3316576,1765139,669,2,7971,0,8640,2,1
2261139,2188426,2014,11,42851,0,44865,11,1
2306134,4004899,337,26,5153,0,5490,26,1
4172041,1912592,4,4,34,0,38,4,1
748019,2125525,675,125,18480,0,19155,125,1
4417253,3630829,1130,75,68389,0,69519,75,1
4411870,3185281,948,69,60517,0,61465,69,1
860473,2172854,751,239,20450,2000,21201,2239,1
3383083,4432730,96,1,1075,0,1171,1,1
4783353,4526419,18,11,138,0,156,11,1
1995984,1277693,167,177,3484,0,3651,177,1
588902,1001070,315,160,347,0,662,160,1
2749474,2499618,4,1,121,0,125,1,1
1843056,2658312,37,88,295,0,332,88,1
6618,2010903,892,46,68849,0,69741,46,1
3395938,4704375,546,4,39878,0,40424,4,1
1847461,4019551,1211,20,51149,0,52360,20,1
3633019,2904252,746,30,32317,0,33063,30,1
110522,4849508,107,256,339,0,446,256,1
2172854,926066,239,5,2000,0,2239,5,1
681618,1147896,75,28,8789,0,8864,28,1
3002200,3936176,637,207,510,283,1147,490,1
3936039,1049703,799,3,23884,0,24683,3,1
4519069,1010889,387,136,20799,0,21186,136,1
2445500,4805494,68,4,3239,0,3307,4,1
607449,2992127,380,2,19369,0,19749,2,1
2737233,4823437,30,1,1579,0,1609,1,1
3206499,1021288,1337,13,32033,0,33370,13,1
2394976,2508674,335,106,10973,0,11308,106,1
3720824,4425776,129,33,449,0,578,33,1
3235479,2530677,999,231,66486,0,67485,231,1
957197,737868,614,4,37109,0,37723,4,1
3338906,4197613,140,1,6745,0,6885,1,1
605874,4616740,145,35,3312,0,3457,35,1
374751,1150121,66,34,328,0,394,34,1
2827436,3192712,882,1,271525,0,272407,1,1
3509903,4347875,1530,1,509445,0,510975,1,1
4089181,2730336,76,234,2696,0,2772,234,1
4408813,3484383,288,253,10077,0,10365,253,1
1988347,1255282,205,516,3660,0,3865,516,1
3280389,69312,1101,1,411419,0,412520,1,1
3501482,3990802,522,15,28046,0,28568,15,1
781211,114319,976,34,51781,0,52757,34,1
4712099,4567106,89,102,1106,0,1195,102,1
838349,3150468,256,165,784,0,1040,165,1
959682,1190898,176,9,404,0,580,9,1
433459,3593924,435,46,821,86,1256,132,1
2041371,2560479,211,52,2804,0,3015,52,1
3522049,3860730,301,16,12347,0,12648,16,1
1313296,1521082,152,766,540,6562,692,7328,1
628258,1531332,155,7,4650,0,4805,7,1
1580988,3552107,2821,21,400133,0,402954,21,1
2255478,1079257,190,141,2000,193,2190,334,1
4653267,2507102,142,81,2557,0,2699,81,1
2514271,979827,387,56,19070,0,19457,56,1
3676295,3052663,374,2,70881,0,71255,2,1
1448515,4477055,28,15,53,0,81,15,1
3894811,727986,68,80,126,0,194,80,1
4680040,4653544,37,321,241,0,278,321,1
860473,688105,751,117,20450,0,21201,117,1
3361377,3704424,4841,1,761793,0,766634,1,1
2849738,3631698,61,2,3795,0,3856,2,1
1971223,2034384,338,4,5185,0,5523,4,1
3509903,3996879,1530,7,509445,0,510975,7,1
3235366,4725720,99,580,369,0,468,580,1
4333770,1189939,100,58,4077,0,4177,58,1
846208,1562653,600,418,17288,0,17888,418,1
2342664,4154700,1181,19,26502,0,27683,19,1
354904,1215509,3193,1,105780,0,108973,1,1
4013601,699103,653,24,14886,0,15539,24,1
1185954,2797560,125,59,1646,0,1771,59,1
1364723,2222777,6,5,196,0,202,5,1
3361377,4492013,4841,8,761793,0,766634,8,1
4570464,1605681,282,166,2968,0,3250,166,1
2321229,3827993,44,73,989,0,1033,73,1
1103332,868724,732,17,59415,0,60147,17,1
1533546,2407412,703,200,22095,0,22798,200,1
1839283,2116024,765,12,36658,0,37423,12,1
2707591,3540814,162,13,2360,0,2522,13,1
1847461,1503967,1211,212,51149,0,52360,212,1
3509903,1843254,1530,1,509445,0,510975,1,1
1580988,533068,2821,2,400133,0,402954,2,1
3059686,4704946,460,238,4530,0,4990,238,1
3509903,4183027,1530,2,509445,0,510975,2,1
471706,2227533,794,14,65616,0,66410,14,1
3449530,2327037,717,12,73648,0,74365,12,1
2281149,1251353,282,51,28082,0,28364,51,1
4209323,4316260,1630,122,89460,0,91090,122,1
3361377,3801657,4841,1,761793,0,766634,1,1
3438576,4149110,3424,56,137753,0,141177,56,1
41659,971509,76,54,802,0,878,54,1
1580988,2008309,2821,1,400133,0,402954,1,1
2869151,449969,395,46,1304,0,1699,46,1
1984622,213886,145,1,20659,0,20804,1,1
635909,307922,179,49,6949,0,7128,49,1
2147720,252897,1608,80,78786,0,80394,80,1
3866209,1551768,449,184,2902,0,3351,184,1
3294702,4356375,991,38,68888,0,69879,38,1
427805,3834101,483,34,156906,0,157389,34,1
657387,3612850,47,3,2455,0,2502,3,1
1534362,250787,1531,37,105859,0,107390,37,1
2446968,4247113,452,61,20110,0,20562,61,1
2281149,858601,282,94,28082,0,28364,94,1
1529434,274168,15,6,809,0,824,6,1
2156404,4551942,33,9,136,0,169,9,1
768957,3373998,202,2,7986,0,8188,2,1
2010948,4061112,166,113,871,0,1037,113,1
4360960,4777266,1642,47,110084,0,111726,47,1
3235479,492068,999,149,66486,0,67485,149,1
4721102,3222794,80,19,600,34,680,53,1
3361377,1320707,4841,4,761793,0,766634,4,1
4140279,918776,337,1,49384,0,49721,1,1
2950311,3786643,807,12,85116,0,85923,12,1
2405789,3487049,1010,58,93387,0,94397,58,1
3361377,1635778,4841,6,761793,0,766634,6,1
2897926,630593,565,8,25983,0,26548,8,1
4596817,2742232,160,32,1879,0,2039,32,1
3280389,4600875,1101,1,411419,0,412520,1,1
960415,959867,33,140,272,0,305,140,1
2457029,83637,77,22,10427,0,10504,22,1
259575,1212419,260,52,13949,695,14209,747,1
3254592,2356702,31,1,137,0,168,1,1
3361377,548664,4841,31,761793,0,766634,31,1
439557,192626,2090,35,61744,0,63834,35,1
1875,829382,656,54,61388,0,62044,54,1
409590,2579421,147,43,925,0,1072,43,1
3824547,1618916,1075,156,14337,391,15412,547,1
