from,to,label,in_degree_from,in_degree_to,out_degree_from,out_degree_to,overall_degree_from,overall_degree_to,bi_degree_from,bi_degree_to,in_common_friends,out_common_friends,bi_common_friends,in_total_friends,out_total_friends,bi_total_friends,transitive_friends,preference_attanchment_score,adamic_adar,adamic_adar_out_in
2981537,2274948,1,1252,1,118718,0,119970,1,621,0,0,0,0,1253,118718,621,0,119970,0.0,0.0
669455,2322481,1,52,61,1362,0,1414,61,27,0,3,0,0,110,1362,27,3,86254,0.26596162207503116,0.26596162207503116
3795221,1999372,1,332,66,5749,0,6081,66,232,0,8,0,0,390,5749,232,7,401346,0.766771851673286,0.6505135237413603
813554,1701914,1,252,6,17214,0,17466,6,230,0,0,0,0,258,17214,230,0,104796,0.0,0.0
1819836,581535,1,269,1283,1652,8414,1921,9697,218,1173,163,331,127,1389,9735,1264,173,18627937,64.2437391973075,23.257425646053836
1471685,3881981,1,1681,375,25550,0,27231,375,1569,0,195,0,0,1861,25550,1569,197,10211625,21.79082023728807,20.907856922803706
3280389,624273,1,1101,5,411419,0,412520,5,400,0,0,0,0,1106,411419,400,0,2062600,0.0,0.0
276216,2351660,1,312,256,12600,0,12912,256,306,0,107,0,0,461,12600,306,108,3305472,10.806399141507194,10.62114984988856
2693173,1398178,1,18,29,251,0,269,29,15,0,0,0,0,47,251,15,1,7801,0.16746879082346372,0.16746879082346372
2553405,4582663,1,568,6,12913,0,13481,6,561,0,3,0,0,571,12913,561,3,80886,0.24403501531073085,0.24403501531073085
2793437,1039444,1,582,77,25447,0,26029,77,532,0,26,0,0,633,25447,532,25,2004233,2.6332230847241,2.332993129346591
3836080,1660755,1,1197,51,59457,0,60654,51,987,0,5,0,0,1243,59457,987,2,3093354,0.5190416852826134,0.18337236740107632
4249273,1329780,1,225,783,3063,0,3288,783,205,0,96,0,0,912,3063,205,96,2574504,10.472299451264131,9.941292667030005
2033773,445667,1,58,20,596,0,654,20,35,0,1,0,0,77,596,35,2,13080,0.20628693726602448,0.20628693726602448
1471685,3452283,1,1681,77,25550,0,27231,77,1569,0,51,0,0,1707,25550,1569,52,2096787,5.142717569514621,5.052127100844278
3638272,3207202,1,2022,5,370904,0,372926,5,1255,0,0,0,0,2027,370904,1255,0,1864630,0.0,0.0
2517463,3881093,1,54,11,1105,0,1159,11,45,0,7,0,0,58,1105,45,7,12749,1.1636127419502569,0.8993037558454363
3842148,3434502,1,719,15,11430,0,12149,15,713,0,4,0,0,730,11430,713,4,182235,0.35523228448770827,0.35523228448770827
2158773,809475,1,158,77,431,0,589,77,124,0,8,0,0,227,431,124,11,45353,1.1930054982653786,1.1930054982653786
4013601,2421885,1,653,1,14886,0,15539,1,611,0,0,0,0,654,14886,611,0,15539,0.0,0.0
1653268,498320,1,183,12,5919,0,6102,12,163,0,4,0,0,191,5919,163,3,73224,0.3978252911132303,0.30379434893914914
1913445,1055530,1,564,415,47943,14969,48507,15384,547,406,173,3879,167,806,59033,786,176,746231688,774.4651309418906,17.978181459843395
1580988,2670672,1,2821,2,400133,0,402954,2,2471,0,1,0,0,2822,400133,2471,1,805908,0.08693463438816679,0.08693463438816679
4035124,67307,1,77,2,1496,0,1573,2,71,0,0,0,0,79,1496,71,0,3146,0.0,0.0
4411870,3213304,1,948,24,60517,0,61465,24,946,0,23,0,0,949,60517,946,23,1475160,2.104750209856214,2.104750209856214
3271484,4561584,1,1507,85,34093,0,35600,85,982,0,27,0,0,1565,34093,982,23,3026000,3.0876027870148226,2.42033396506477
2016133,3548594,1,14,63,328,0,342,63,14,0,2,0,0,75,328,14,2,21546,0.1804213417574772,0.1804213417574772
4209323,3779328,1,1630,46,89460,730,91090,776,1616,37,23,90,18,1653,90100,1635,21,70685840,17.365201762060533,2.07434655286145
2704156,286378,1,56,26,368,312,424,338,40,22,7,46,3,75,634,59,4,143312,11.357303965383084,0.4355245013900772
765601,2767757,1,1485,18,101510,0,102995,18,1306,0,9,0,0,1494,101510,1306,5,1853910,0.9758383217733635,0.5237045306064172
3561502,2896389,1,1144,42,68800,0,69944,42,1138,0,34,0,0,1152,68800,1138,34,2937648,3.2352612869017414,3.2352612869017414
3361377,2089941,1,4841,1,761793,0,766634,1,3977,0,0,0,0,4842,761793,3977,0,766634,0.0,0.0
354904,2530177,1,3193,4,105780,0,108973,4,3099,0,3,0,0,3194,105780,3099,3,435892,0.3192537441898238,0.3192537441898238
2377014,439557,1,229,2090,1174,61744,1403,63834,191,1990,76,257,68,2243,62661,2113,167,89559102,40.0348539628374,21.118421032217036
2260014,1121547,1,2466,13,98622,0,101088,13,2337,0,6,0,0,2473,98622,2337,7,1314144,0.7378287121949346,0.7378287121949346
530200,568062,1,2035,194,62809,0,64844,194,1191,0,98,0,0,2131,62809,1191,91,12579736,10.453770670101356,9.512227333291701
1283690,2865400,1,102,62,1462,0,1564,62,96,0,3,0,0,161,1462,96,6,96968,0.6586042476545703,0.6586042476545703
2107861,716481,1,535,7,25743,0,26278,7,205,0,1,0,0,541,25743,205,0,183946,0.09059046867034196,0.0
3683235,753242,1,311,27,23110,0,23421,27,95,0,2,0,0,336,23110,95,2,632367,0.3481136488246024,0.22901151024898928
2823179,2689043,1,505,37,6744,0,7249,37,417,0,19,0,0,523,6744,417,18,268213,2.1504131991376947,1.9109827038675644
4207089,4373149,1,53,13,1312,0,1365,13,46,0,2,0,0,64,1312,46,3,17745,0.3675231593337652,0.3675231593337652
196521,3410268,1,1176,39,11269,0,12445,39,912,0,3,0,0,1212,11269,912,4,485355,0.6474782775744148,0.5210419959194561
4011264,624937,1,1360,47,116777,0,118137,47,1339,0,36,0,0,1371,116777,1339,38,5552439,3.7817993588086645,3.7817993588086645
2691855,4140036,1,32,1,295,0,327,1,18,0,0,0,0,33,295,18,0,327,0.0,0.0
3196588,2385744,1,212,224,669,268,881,492,121,13,24,15,1,412,922,133,15,433452,4.762610107106361,1.58570808426582
3361377,1375021,1,4841,25,761793,0,766634,25,3977,0,11,0,0,4855,761793,3977,15,19165850,1.6136776913352942,1.6136776913352942
3361377,4397740,1,4841,1,761793,0,766634,1,3977,0,0,0,0,4842,761793,3977,0,766634,0.0,0.0
1591435,238772,1,387,354,31245,0,31632,354,363,0,124,0,0,617,31245,363,123,11197728,13.32911555023085,12.436095051414537
1534362,3882529,1,1531,23,105859,0,107390,23,1321,0,18,0,0,1536,105859,1321,17,2469970,1.6606313517364888,1.5417134444801404
307250,3395334,1,919,34,35588,0,36507,34,667,0,4,0,0,949,35588,667,4,1241238,0.4053288168531801,0.4053288168531801
4727207,3819922,1,925,4,84581,0,85506,4,633,0,1,0,0,928,84581,633,1,342024,0.08801881836796678,0.08801881836796678
515290,3875755,1,285,29,34080,0,34365,29,268,0,13,0,0,301,34080,268,13,996585,1.242541455392353,1.242541455392353
401947,3790344,1,367,56,7890,0,8257,56,361,0,41,0,0,382,7890,361,40,462392,3.795526254295464,3.6980607709852937
3509903,3555401,1,1530,2,509445,0,510975,2,1285,0,1,0,0,1531,509445,1285,1,1021950,0.07380201915254651,0.07380201915254651
4629176,3708370,1,2058,7,9211,0,11269,7,741,0,0,0,0,2065,9211,741,0,78883,0.0,0.0
3739473,4548845,1,448,108,13226,0,13674,108,390,0,24,0,0,532,13226,390,23,1476792,2.2798249213548893,2.1892344526845475
4070413,4863816,1,175,213,363,649,538,862,79,115,41,48,18,347,964,176,28,463756,10.054706515168064,3.69595346393923
1225988,1979755,1,157,42,8881,0,9038,42,146,0,16,0,0,183,8881,146,16,379596,1.4976667497535057,1.4976667497535057
3361377,1496395,1,4841,7,761793,0,766634,7,3977,0,4,0,0,4844,761793,3977,3,5366438,0.3882140405799656,0.27505475150627456
3361377,4597089,1,4841,5,761793,0,766634,5,3977,0,1,0,0,4845,761793,3977,1,3833170,0.2226470040621749,0.1165503857908127
1333354,637380,1,226,4,1059,0,1285,4,136,0,2,0,0,228,1059,136,1,5140,0.17106008108163318,0.07380201915254651
3509903,1309138,1,1530,1,509445,0,510975,1,1285,0,0,0,0,1531,509445,1285,0,510975,0.0,0.0
4423184,3221425,1,384,60,29809,0,30193,60,296,0,34,0,0,410,29809,296,40,1811580,3.7840465087230677,3.7840465087230677
2827436,3810269,1,882,1,271525,0,272407,1,599,0,0,0,0,883,271525,599,0,272407,0.0,0.0
687713,238064,1,436,20,47160,0,47596,20,380,0,5,0,0,451,47160,380,5,951920,0.4437189797986529,0.4437189797986529
553041,460979,1,455,35,5962,0,6417,35,353,0,8,0,0,482,5962,353,9,224595,1.1799556743635484,1.0775192692995696
3675474,4198061,1,46,46,1953,0,1999,46,45,0,6,0,0,86,1953,45,6,91954,0.5480572301485374,0.5480572301485374
483251,713711,1,154,4,5257,0,5411,4,34,0,1,0,0,157,5257,34,1,21644,0.07380201915254651,0.07380201915254651
4541993,3420607,1,347,2,3610,0,3957,2,147,0,0,0,0,349,3610,147,0,7914,0.0,0.0
3361377,792892,1,4841,1,761793,0,766634,1,3977,0,0,0,0,4842,761793,3977,0,766634,0.0,0.0
1575009,1902996,1,429,38,37745,0,38174,38,360,0,11,0,0,456,37745,360,11,1450612,1.1672856138973162,1.0367231872330434
4727207,2179540,1,925,21,84581,0,85506,21,633,0,10,0,0,936,84581,633,11,1795626,0.9747106625396171,0.9747106625396171
1966548,983718,1,208,3,53149,0,53357,3,179,0,1,0,0,210,53149,179,1,160071,0.08780939652056724,0.08780939652056724
991610,4042460,1,281,18,1539,0,1820,18,180,0,10,0,0,289,1539,180,7,32760,1.2581718080315545,0.935369730015125
3361377,3332802,1,4841,1,761793,0,766634,1,3977,0,0,0,0,4842,761793,3977,0,766634,0.0,0.0
2985909,2277009,1,706,38,43348,0,44054,38,422,0,10,0,0,734,43348,422,1,1674052,0.9303093976175063,0.10899030965325533
4255453,2682115,1,327,362,3125,0,3452,362,311,0,72,0,0,617,3125,311,70,1249624,7.285482426393639,6.998392336600275
3137585,2924709,1,1196,91,77354,0,78550,91,1175,0,82,0,0,1205,77354,1175,81,7148050,7.762481171860479,7.659612430058315
3676295,2533320,1,374,1,70881,0,71255,1,46,0,0,0,0,375,70881,46,0,71255,0.0,0.0
4371411,241195,1,189,73,648,0,837,73,168,0,7,0,0,255,648,168,8,61101,1.0294039584902488,0.9054588802473225
2102496,3398526,1,64,66,1022,0,1086,66,57,0,6,0,0,124,1022,57,23,71676,4.231841354743287,4.231841354743287
3028424,2338543,1,83,5,330,0,413,5,62,0,1,0,0,87,330,62,1,2065,0.15036963001009843,0.15036963001009843
2887240,2724100,1,1143,2,118405,0,119548,2,825,0,1,0,0,1144,118405,825,1,239096,0.07607990126022486,0.07607990126022486
3509903,4581009,1,1530,1,509445,0,510975,1,1285,0,0,0,0,1531,509445,1285,0,510975,0.0,0.0
1580988,4217665,1,2821,1,400133,0,402954,1,2471,0,0,0,0,2822,400133,2471,0,402954,0.0,0.0
621115,4515018,1,66,47,6250,0,6316,47,44,0,6,0,0,107,6250,44,6,296852,0.6307993398561764,0.5367683976820953
2822651,1217528,1,25,3,3794,0,3819,3,4,0,0,0,0,28,3794,4,0,11457,0.0,0.0
4479581,3261539,1,601,109,19545,0,20146,109,528,0,31,0,0,679,19545,528,37,2195914,4.171307279591199,4.041039132253733
1178793,259089,1,146,59,1343,0,1489,59,129,0,8,0,0,197,1343,129,10,87851,0.8958318315738496,0.8958318315738496
2985909,2669342,1,706,60,43348,0,44054,60,422,0,24,0,0,742,43348,422,5,2643240,2.438531426926874,0.5822433248994741
1486758,2108539,1,337,34,11346,0,11683,34,233,0,13,0,0,358,11346,233,12,397222,1.2509825875962568,1.0647841348579081
1927211,79302,1,1668,107,113322,0,114990,107,1636,0,88,0,0,1687,113322,1636,87,12303930,8.970916206547997,8.71068931942589
3509903,1085173,1,1530,2,509445,0,510975,2,1285,0,0,0,0,1532,509445,1285,1,1021950,0.07990377954630021,0.07990377954630021
765601,219120,1,1485,1,101510,0,102995,1,1306,0,0,0,0,1486,101510,1306,0,102995,0.0,0.0
2553405,3180495,1,568,7,12913,0,13481,7,561,0,2,0,0,573,12913,561,2,94367,0.15174959532103255,0.15174959532103255
3718020,4758188,1,305,7,6132,0,6437,7,285,0,1,0,0,311,6132,285,2,45059,0.2091426871673776,0.2091426871673776
2887240,2328675,1,1143,1,118405,0,119548,1,825,0,0,0,0,1144,118405,825,0,119548,0.0,0.0
4238001,2627465,1,869,1,61161,0,62030,1,861,0,0,0,0,870,61161,861,0,62030,0.0,0.0
2897926,4016783,1,565,10,25983,0,26548,10,507,0,5,0,0,570,25983,507,5,265480,0.464325908328865,0.464325908328865
605874,757037,1,145,7,3312,0,3457,7,144,0,3,0,0,149,3312,144,3,24199,0.33224018687257095,0.33224018687257095
3509214,4789932,1,263,1,14139,0,14402,1,257,0,0,0,0,264,14139,257,0,14402,0.0,0.0
3758692,1384503,1,711,143,34731,0,35442,143,707,0,105,0,0,749,34731,707,106,5068206,10.361373294149729,10.361373294149729
4864079,2951816,1,78,211,218,287,296,498,54,97,32,46,16,257,459,135,27,147408,8.756352777733412,3.432294580837721
2343253,2055395,1,1882,1,86401,0,88283,1,978,0,0,0,0,1883,86401,978,0,88283,0.0,0.0
1068490,2941880,1,201,599,1742,264,1943,863,188,100,5,17,0,795,1989,288,13,1676809,3.764288650752453,2.0464185528729044
1474822,3484858,1,229,57,3952,0,4181,57,166,0,25,0,0,261,3952,166,28,238317,3.5390210199249283,3.5390210199249283
605874,4202634,1,145,12,3312,737,3457,749,144,9,1,79,1,156,3970,152,1,2589293,17.69073260473629,0.16635427622614699
1031334,3538688,1,459,55,16840,0,17299,55,445,0,18,0,0,496,16840,445,18,951445,1.8208894510792117,1.8208894510792117
3836080,1897010,1,1197,78,59457,0,60654,78,987,0,53,0,0,1222,59457,987,48,4731012,5.354409304212121,4.800028972455156
1913445,4532884,1,564,28,47943,0,48507,28,547,0,23,0,0,569,47943,547,24,1358196,2.2463649306695053,2.2463649306695053
1828733,4206786,1,135,3,947,0,1082,3,117,0,1,0,0,137,947,117,1,3246,0.07747987297489226,0.07747987297489226
1886780,2803072,1,183,14,2578,0,2761,14,163,0,0,0,0,197,2578,163,1,38654,0.13701548563999755,0.13701548563999755
4751453,1580774,1,520,407,27570,0,28090,407,505,0,209,0,0,718,27570,505,208,11432630,21.290498354283823,21.191893036725514
4745146,775935,1,69,9,1826,0,1895,9,57,0,6,0,0,72,1826,57,5,17055,0.6108704718029587,0.5370684526504123
2557982,3770707,1,145,3,1760,0,1905,3,131,0,0,0,0,148,1760,131,0,5715,0.0,0.0
219155,1366835,1,149,33,3947,0,4096,33,141,0,3,0,0,179,3947,141,3,135168,0.24473902584069873,0.24473902584069873
3692657,2045977,1,33,7,2350,0,2383,7,24,0,2,0,0,38,2350,24,1,16681,0.23843138949288517,0.09787869734210884
2102496,1481839,1,64,32,1022,0,1086,32,57,0,2,0,0,94,1022,57,3,34752,0.2713840148543442,0.2713840148543442
4191410,306272,1,1590,98,96434,0,98024,98,1568,0,77,0,0,1611,96434,1568,77,9606352,8.38705114396956,8.38705114396956
2897926,3948255,1,565,41,25983,0,26548,41,507,0,29,0,0,577,25983,507,29,1088468,2.6477263207458517,2.6477263207458517
2075015,2067728,1,2664,88,85781,0,88445,88,2530,0,61,0,0,2691,85781,2530,65,7783160,6.525894058591675,6.525894058591675
3449530,160433,1,717,16,73648,0,74365,16,654,0,9,0,0,724,73648,654,11,1189840,0.9898266815049102,0.9898266815049102
4733353,4168432,1,244,52,1693,934,1937,986,242,49,14,73,11,282,2554,280,14,1909882,15.591917400161657,1.6420060433517742
3914135,3652803,1,2152,3,60084,0,62236,3,2049,0,0,0,0,2155,60084,2049,1,186708,0.17691320904969376,0.17691320904969376
868049,2572232,1,35,3,2387,0,2422,3,30,0,2,0,0,36,2387,30,2,7266,0.3167810613719686,0.3167810613719686
4519298,4455484,1,577,6,14443,0,15020,6,570,0,1,0,0,582,14443,570,1,90120,0.10253913641019265,0.10253913641019265
917130,2308465,1,325,1,7017,0,7342,1,314,0,0,0,0,326,7017,314,0,7342,0.0,0.0
1533546,3542457,1,703,105,22095,252,22798,357,682,83,37,46,25,771,22301,740,36,8138886,7.560186920520477,3.955444249044597
1615261,273363,1,955,768,12715,11045,13670,11813,890,744,288,1478,272,1435,22282,1362,297,161483710,257.6784991061188,33.85841956296148
2293122,3348334,1,57,1,623,0,680,1,41,0,0,0,0,58,623,41,0,680,0.0,0.0
2667980,2672764,1,80,116,1609,12,1689,128,75,2,7,4,1,189,1617,76,9,216192,1.5654329209708475,1.14119500133013
3954325,3626258,1,1743,1,16616,0,18359,1,786,0,0,0,0,1744,16616,786,0,18359,0.0,0.0
3361377,3842002,1,4841,2,761793,0,766634,2,3977,0,0,0,0,4843,761793,3977,0,1533268,0.0,0.0
3449530,3450913,1,717,3,73648,0,74365,3,654,0,0,0,0,720,73648,654,1,223095,0.08780939652056724,0.08780939652056724
2627841,4772237,1,418,27,12342,0,12760,27,412,0,23,0,0,422,12342,412,23,344520,2.1117325986888633,2.1117325986888633
3238429,4221773,1,21,7,223,0,244,7,19,0,2,0,0,26,223,19,2,1708,0.2215404146274082,0.2215404146274082
1436216,1707116,1,1068,4,68770,0,69838,4,1009,0,0,0,0,1072,68770,1009,0,279352,0.0,0.0
3206499,3289390,1,1337,4,32033,0,33370,4,1297,0,1,0,0,1340,32033,1297,1,133480,0.10068044792524834,0.10068044792524834
1961226,2885536,1,33,4,2215,0,2248,4,19,0,1,0,0,36,2215,19,1,8992,0.09924147805576837,0.09924147805576837
1119016,1265706,1,252,179,1457,38,1709,217,230,10,36,2,0,395,1493,240,34,370853,5.226704371099592,4.393465734222864
532681,1109702,1,433,52,35023,0,35456,52,425,0,29,0,0,456,35023,425,29,1843712,2.8466508172220126,2.7491853339118424
3509903,2880010,1,1530,1,509445,0,510975,1,1285,0,0,0,0,1531,509445,1285,0,510975,0.0,0.0
2853969,3128709,1,1051,3,42591,0,43642,3,1009,0,0,0,0,1054,42591,1009,0,130926,0.0,0.0
1616492,4452472,1,310,49,5893,0,6203,49,305,0,20,0,0,339,5893,305,20,303947,1.8646780675900663,1.8646780675900663
3509903,898748,1,1530,1,509445,0,510975,1,1285,0,0,0,0,1531,509445,1285,0,510975,0.0,0.0
3638272,1362351,1,2022,1,370904,0,372926,1,1255,0,0,0,0,2023,370904,1255,0,372926,0.0,0.0
2021745,2299452,1,72,105,2948,0,3020,105,65,0,10,0,0,167,2948,65,12,317100,1.2261211308314675,1.2261211308314675
1580988,2144638,1,2821,1,400133,0,402954,1,2471,0,0,0,0,2822,400133,2471,0,402954,0.0,0.0
2295788,3357641,1,289,213,2710,0,2999,213,282,0,69,0,0,433,2710,282,74,638787,7.224788539921297,7.119239197937927
4004339,3575558,1,153,265,6086,0,6239,265,144,0,48,0,0,370,6086,144,49,1653335,5.208593715695009,4.967427348202986
2446968,965601,1,452,34,20110,0,20562,34,442,0,17,0,0,469,20110,442,17,699108,1.6363027754948174,1.6363027754948174
3676295,3815921,1,374,1,70881,0,71255,1,46,0,0,0,0,375,70881,46,0,71255,0.0,0.0
4247921,4591023,1,158,42,795,0,953,42,89,0,8,0,0,192,795,89,6,40026,1.0465107494423294,0.8087338998951386
282129,699226,1,146,35,2112,0,2258,35,129,0,3,0,0,178,2112,129,2,79030,0.3111355104013147,0.20869910533733593
2961801,3690329,1,1483,29,101962,0,103445,29,1473,0,26,0,0,1486,101962,1473,26,2999905,2.661295792217728,2.5637621832485777
3237295,4238451,1,57,1643,119,54,176,1697,56,11,8,0,0,1692,173,67,12,298672,2.3704759543040947,2.3704759543040947
582276,4150846,1,298,155,10990,0,11288,155,295,0,62,0,0,391,10990,295,62,1749640,5.933096943084149,5.933096943084149
1301815,2884652,1,752,51,48944,0,49696,51,687,0,26,0,0,777,48944,687,24,2534496,2.4124616501267706,2.2382309088946712
2827436,2933862,1,882,1,271525,0,272407,1,599,0,0,0,0,883,271525,599,0,272407,0.0,0.0
4611279,2002261,1,40,119,294,135,334,254,18,32,9,44,4,150,385,46,22,84836,8.978388763927152,3.706201331804884
1655138,613338,1,120,1805,354,0,474,1805,79,0,49,0,0,1876,354,79,38,855570,8.856532075770613,6.153711436198291
3294702,3259114,1,991,121,68888,0,69879,121,984,0,109,0,0,1003,68888,984,111,8455359,11.091644518452801,10.988775776650638
1234540,701587,1,1071,15,75251,0,76322,15,1040,0,6,0,0,1080,75251,1040,6,1144830,0.5863075976224521,0.5863075976224521
1831198,2657284,1,450,2605,5884,690,6334,3295,331,178,208,123,20,2847,6451,489,264,20870530,53.45968840233955,34.89152178432354
842615,4026241,1,510,83,12316,0,12826,83,493,0,57,0,0,536,12316,493,61,1064558,5.708350059442468,5.708350059442468
818302,3446672,1,54,81,490,0,544,81,51,0,10,0,0,125,490,51,14,44064,1.4465685912248203,1.4465685912248203
3873768,4761670,1,449,232,35424,0,35873,232,433,0,130,0,0,551,35424,433,128,8322536,13.290706146314008,12.957496514440452
3065808,1051634,1,1235,49,82317,0,83552,49,1198,0,43,0,0,1241,82317,1198,43,4094048,3.986656017460101,3.986656017460101
2613814,2179948,1,242,398,1818,0,2060,398,234,0,83,0,0,557,1818,234,84,819880,8.76860253391546,8.324305514626852
2358307,3575803,1,46,121,1392,0,1438,121,45,0,18,0,0,149,1392,45,19,173998,1.801562979870909,1.801562979870909
1062967,1493387,1,260,23,15276,0,15536,23,256,0,4,0,0,279,15276,256,4,357328,0.4651418253693044,0.3708660518578666
1927211,2008306,1,1668,14,113322,0,114990,14,1636,0,12,0,0,1670,113322,1636,10,1609860,1.1598145789230883,0.9832354407984176
2150686,2846957,1,69,68,983,0,1052,68,45,0,8,0,0,129,983,45,7,71536,0.9236816727867404,0.6595819638517009
1467764,3687762,1,93,627,381,3168,474,3795,91,554,46,81,44,674,3468,601,47,1798830,11.594629079498501,5.587653843852579
4746749,3777807,1,283,137,3968,0,4251,137,258,0,25,0,0,395,3968,258,35,582387,3.7257308525832733,3.4828455018442663
805360,2823712,1,1514,113,119306,0,120820,113,1493,0,73,0,0,1554,119306,1493,77,13652660,8.011065083353566,8.011065083353566
4191410,3345878,1,1590,18,96434,0,98024,18,1568,0,15,0,0,1593,96434,1568,15,1764432,1.5042460757572236,1.5042460757572236
1466231,4140436,1,408,57,3853,0,4261,57,406,0,12,0,0,453,3853,406,13,242877,1.400106191512519,1.400106191512519
3280389,928592,1,1101,1,411419,0,412520,1,400,0,0,0,0,1102,411419,400,0,412520,0.0,0.0
2120733,2384889,1,819,71,20803,0,21622,71,802,0,47,0,0,843,20803,802,45,1535162,4.629411356677205,4.344744240541178
3967814,2616950,1,31,6,2091,0,2122,6,18,0,1,0,0,36,2091,18,1,12732,0.1162583279319257,0.1162583279319257
1550824,3874407,1,165,503,3841,62,4006,565,151,1,15,1,0,653,3902,152,21,2263390,2.753735504317881,2.504967000329291
1889641,3581701,1,33,3,1381,0,1414,3,27,0,0,0,0,36,1381,27,1,4242,0.1333928721183102,0.1333928721183102
2539975,2979886,1,40,15,224,0,264,15,36,0,2,0,0,53,224,36,2,3960,0.29278044593395736,0.29278044593395736
2374539,988613,1,92,52,3805,0,3897,52,74,0,42,0,0,102,3805,74,39,202644,5.45004142127831,4.6192531313284695
1293807,135277,1,1837,27,30865,0,32702,27,1013,0,13,0,0,1851,30865,1013,15,882954,1.6189443789545934,1.461268432062734
3638272,4514850,1,2022,1,370904,0,372926,1,1255,0,0,0,0,2023,370904,1255,0,372926,0.0,0.0
1652056,959921,1,326,1,66845,0,67171,1,282,0,0,0,0,327,66845,282,0,67171,0.0,0.0
4069688,4215177,1,197,5,2726,0,2923,5,187,0,1,0,0,201,2726,187,1,14615,0.09203104794016802,0.09203104794016802
4624595,1234914,1,722,102,53368,0,54090,102,711,0,70,0,0,754,53368,711,70,5517180,7.173927187199484,6.956785901388476
3914135,4201862,1,2152,1,60084,0,62236,1,2049,0,0,0,0,2153,60084,2049,0,62236,0.0,0.0
